Date,Nvidia,AAPL,BAESY,CJJD,AZN,SAS,TSLA,Saab AB,PFE,GME,HSBC,LVMH,,,,,,,,,,,,,
26/12/2022,-0.0389,-0.0146,0.0101,-0.0937,-0.0026,-0.0304,0.0002,0.0106,-0.0114,-0.0807,0.0071,0.0091,,,,,,,,,,,,,
02/01/2023,0.0168,-0.0024,-0.0081,0.0419,0.0442,0.0884,-0.0822,0.0063,-0.0062,-0.1083,0.1011,0.1013,,,,,,,,,,,,,
09/01/2023,0.1373,0.0397,-0.0155,-0.2064,0.004,-0.02,0.0826,-0.0073,-0.0603,0.2448,0.0536,0.0487,,,,,,,,,,,,,
16/01/2023,0.0556,0.0231,0.0447,-0.0507,-0.0272,-0.0388,0.09,0.048,-0.0573,-0.0429,0.0191,-0.0032,,,,,,,,,,,,,
23/01/2023,0.1416,0.0585,-0.0047,0.1922,-0.0524,-0.0268,0.3334,-0.0058,-0.0293,0.1637,0.0084,0.0232,,,,,,,,,,,,,
30/01/2023,0.0361,0.0587,-0.0367,0.1881,-0.0319,0.0471,0.0679,0.0068,0.0154,-0.025,-0.0312,0.0355,,,,,,,,,,,,,
06/02/2023,0.0078,-0.0226,0.0099,0.2437,0.0858,-0.0244,0.0364,0.1171,-0.0041,-0.1339,0.0239,-0.0383,,,,,,,,,,,,,
13/02/2023,0.0058,0.0117,0.0531,0.4,0.0013,-0.0359,0.058,0.0998,-0.0153,0.1412,0.0133,0.0261,,,,,,,,,,,,,
20/02/2023,0.0887,-0.0383,0.0192,0.0188,-0.0377,-0.0507,-0.0549,0.1127,-0.0338,-0.1114,0.0182,-0.0502,,,,,,,,,,,,,
27/02/2023,0.0259,0.0294,-0.0034,-0.2436,-0.0034,0.0355,0.0046,0.0445,-0.0144,-0.043,-0.0205,0.0486,,,,,,,,,,,,,
06/03/2023,-0.0387,-0.0168,0.0186,-0.3427,-0.0155,0.0032,-0.1231,-0.0023,-0.0428,-0.0775,-0.0225,-0.0153,,,,,,,,,,,,,
13/03/2023,0.1204,0.0438,-0.0154,0.2137,0.0221,-0.0566,0.0386,-0.0506,0.018,-0.0377,-0.0632,-0.0191,,,,,,,,,,,,,
20/03/2023,0.041,0.0339,0.0848,-0.1009,0.0351,-0.0238,0.0571,0.0629,0.0072,0.4446,0,0.0332,,,,,,,,,,,,,
27/03/2023,0.0373,0.029,0.0188,0.1697,0.0221,-0.0244,0.0895,0.0197,0.0102,-0.04,0.0317,0.0381,,,,,,,,,,,,,
03/04/2023,-0.0266,-0.0015,0.0367,-0.0826,0.0422,-0.0325,-0.108,-0.0003,0.0172,-0.0269,0.0308,-0.0181,,,,,,,,,,,,,
10/04/2023,-0.0103,0.0033,0.0018,0.0633,0.021,-0.3907,-0.0003,-0.0054,-0.0075,0.0027,0.033,0.0768,,,,,,,,,,,,,
17/04/2023,0.0135,-0.0011,0.0031,-0.7963,0.0236,0.123,-0.1077,-0.0347,-0.0238,-0.0877,-0.0179,0.0093,,,,,,,,,,,,,
24/04/2023,0.0232,0.0282,0.0239,-0.0112,-0.0315,0.0113,-0.0047,-0.0416,-0.0328,-0.0586,0.0101,-0.0334,,,,,,,,,,,,,
01/05/2023,0.0336,0.0229,-0.0137,-0.0227,0.028,0.2013,0.035,0.033,-0.0103,0.0586,0.0596,0.0146,,,,,,,,,,,,,
08/05/2023,-0.0119,-0.0058,-0.0256,-0.186,-0.0072,-0.0833,-0.0122,0.0024,-0.0296,0.0132,-0.0183,0.0097,,,,,,,,,,,,,
15/05/2023,0.1032,0.0164,0.0042,0.0714,0.0008,0.061,0.0724,0.004,-0.0049,0.0662,0.0355,-0.0125,,,,,,,,,,,,,
22/05/2023,0.2457,0.0015,-0.0456,-0.0133,-0.0304,0.0901,0.0723,-0.016,0.0226,0.0539,-0.013,-0.0352,,,,,,,,,,,,,
29/05/2023,0.0098,0.0315,0.0021,0.0405,0.001,-0.0237,0.1077,0.0132,0.0202,0.0598,0,-0.0149,,,,,,,,,,,,,
05/06/2023,-0.0142,0.0001,0.0065,-0.0519,0.0203,0.0817,0.1422,-0.0204,0.0159,-0.0795,0.0167,-0.0131,,,,,,,,,,,,,
12/06/2023,0.1013,0.0219,0.0442,-0.274,0.0157,0.1049,0.066,0.0219,0.028,0.0829,0.019,0.0593,,,,,,,,,,,,,
19/06/2023,-0.0113,0.0095,-0.0374,-0.1887,-0.0412,-0.0452,-0.0151,-0.0087,-0.0439,-0.035,-0.0242,-0.0443,,,,,,,,,,,,,
26/06/2023,0.0022,0.0391,-0.0093,-0.0698,-0.0076,-0.0247,0.0201,-0.0149,-0.0423,0.0232,0.0364,0.0396,,,,,,,,,,,,,
03/07/2023,0.0048,-0.017,-0.0321,-0.05,-0.0939,0.0092,0.0484,-0.0151,-0.0314,-0.0635,-0.0088,-0.0436,,,,,,,,,,,,,
10/07/2023,0.0698,0.0001,0.0502,0.1842,0.039,-0.0396,0.0253,-0.0129,0.0222,0.0114,0.0278,0.0811,,,,,,,,,,,,,
17/07/2023,-0.0255,0.0066,-0.0057,-0.0889,0.0291,-0.0312,-0.0759,0.0198,0.0297,-0.0344,0.025,-0.0273,,,,,,,,,,,,,
24/07/2023,0.0551,0.0203,0.0012,-0.0488,0.0287,0.0977,0.0247,-0.0526,-0.0356,-0.0113,0.0087,-0.0308,,,,,,,,,,,,,
31/07/2023,-0.0443,-0.0707,0.0721,0,-0.0271,0.0079,-0.0472,0.0241,-0.0183,-0.0433,-0.0225,-0.03,,,,,,,,,,,,,
07/08/2023,-0.0856,-0.0231,0.0111,-0.1795,0.014,-0.0255,-0.0442,-0.0068,0.0291,-0.0377,-0.0167,0.0054,,,,,,,,,,,,,
14/08/2023,0.0598,-0.0172,-0.0509,-0.125,-0.0208,-0.0616,-0.1119,-0.0158,0.0172,-0.0906,-0.0494,-0.053,,,,,,,,,,,,,
21/08/2023,0.0628,0.0236,0.0192,0.1429,-0.0031,-0.0136,0.1072,0.0336,-0.0076,-0.067,-0.004,0.0108,,,,,,,,,,,,,
28/08/2023,0.0541,0.0607,0.0141,-0.0625,-0.0016,0.0711,0.0269,0.0265,-0.0165,0.0753,0.0011,-0.0121,,,,,,,,,,,,,
04/09/2023,-0.0605,-0.0595,0.0087,-0.1,0.0012,-0.0892,0.0142,0.0193,-0.0428,-0.0385,-0.0154,-0.0461,,,,,,,,,,,,,
11/09/2023,-0.0366,-0.0178,0.0179,-0.037,0.0007,-0.0939,0.1042,0.0472,-0.0053,0.0288,0.0622,0.0286,,,,,,,,,,,,,
18/09/2023,-0.0522,-0.0013,-0.053,-0.0385,-0.0064,-0.0554,-0.1075,-0.0783,-0.0405,-0.0571,0.0069,-0.038,,,,,,,,,,,,,
25/09/2023,0.0454,-0.0205,-0.0145,-0.08,-0.0016,-0.0717,0.0218,-0.0273,0.0147,-0.0419,-0.002,-0.0217,,,,,,,,,,,,,
02/10/2023,0.052,0.0367,-0.0119,-0.0435,-0.0044,-0.8878,0.0412,-0.0575,-0.0012,-0.0838,0.0258,0.0186,,,,,,,,,,,,,
09/10/2023,-0.0066,0.0077,0.0882,0.1364,-0.0013,1.2483,-0.0361,0.1082,-0.0308,-0.0106,-0.018,-0.0947,,,,,,,,,,,,,
16/10/2023,-0.0896,-0.0334,-0.0149,-0.08,-0.052,-0.2356,-0.1558,-0.0426,-0.0455,-0.0992,-0.0518,0.0051,,,,,,,,,,,,,
23/10/2023,-0.0214,-0.027,0.0301,-0.087,-0.0304,-0.0963,-0.0221,0.0165,-0.0176,-0.0238,-0.026,-0.0039,,,,,,,,,,,,,
30/10/2023,0.1112,0.0501,0.0186,0.0952,0.0334,-0.1045,0.0611,0.0166,0.0382,0.0572,0.0199,0.0626,,,,,,,,,,,,,
06/11/2023,0.074,0.0552,0.0059,-0.0435,-0.0124,-0.0595,-0.0241,-0.024,-0.0569,-0.0959,-0.011,-0.0223,,,,,,,,,,,,,
13/11/2023,0.0199,0.019,-0.0342,-0.0909,0.0152,-0.0532,0.0915,-0.0103,0.0286,0.0391,0.0559,0.0357,,,,,,,,,,,,,
20/11/2023,-0.0309,0.0015,0.0288,-0.05,0.0058,-0.0027,0.0049,0.0216,0.0194,-0.0637,0.001,-0.0066,,,,,,,,,,,,,
27/11/2023,-0.0212,0.0067,0.0022,0.1579,0.0045,-0.1287,0.0144,-0.0313,-0.0521,0.2541,0.001,-0.0109,,,,,,,,,,,,,
04/12/2023,0.0158,0.0234,-0.0292,-0.0455,-0.0238,-0.1692,0.021,-0.0109,-0.0045,0.0163,0.0142,0.0571,,,,,,,,,,,,,
11/12/2023,0.0292,0.0095,0.0358,0.0476,0.0245,0.1222,0.0396,0.0526,-0.0747,0.11,-0.0092,0.0206,,,,,,,,,,,,,
18/12/2023,-0.0012,-0.0201,0.0353,-0.1364,0.023,-0.1056,-0.0038,0.0349,0.0665,-0.0168,0.0366,-0.0143,,,,,,,,,,,,,
25/12/2023,0.0142,-0.0055,0.0203,0.1579,0.016,-0.059,-0.0161,0.0253,0.0137,0.033,0.0067,-0.0056,,,,,,,,,,,,,
01/01/2024,-0.0086,-0.059,0.0318,-0.0909,0.0153,0.0118,-0.0442,0.0458,0.0236,-0.0896,0.0049,-0.0609,,,,,,,,,,,,,
08/01/2024,0.1143,0.0262,0.0342,-0.05,0.0152,-0.0078,-0.0783,0.0648,-0.0261,-0.0758,-0.0334,-0.0276,,,,,,,,,,,,,
15/01/2024,0.0874,0.0303,-0.0182,-0.0526,-0.0415,-0.0625,-0.0306,-0.0086,-0.0146,-0.0163,-0.0353,-0.0157,,,,,,,,,,,,,
22/01/2024,0.0259,0.0045,-0.0035,0,0.0084,-0.2792,-0.1364,-0.0009,-0.0286,-0.0014,0.0437,0.1724,,,,,,,,,,,,,
29/01/2024,0.084,-0.0341,-0.0022,0,-0.0218,-0.0751,0.0254,0.0158,-0.0049,0.0166,-0.0076,0.0065,,,,,,,,,,,,,
05/02/2024,0.0903,0.0161,0.0359,0.1667,-0.0515,0.0125,0.0301,0.0637,0.0234,-0.0048,-0.0081,0.0378,,,,,,,,,,,,,
12/02/2024,0.0067,-0.0334,0.0115,0.0952,0.0323,-0.0309,0.033,0.0939,0.0022,-0.0368,0.0331,0.0103,,,,,,,,,,,,,
19/02/2024,0.0854,0.0012,0.0127,-0.1304,0.0243,0.0637,-0.0399,-0.003,0.0051,-0.0432,-0.0526,0.042,,,,,,,,,,,,,
26/02/2024,0.0439,-0.0157,0.005,-0.2725,-0.0036,3.6707,0.0556,0.04,-0.0421,0.1066,0.0204,-0.0044,,,,,,,,,,,,,
04/03/2024,0.0638,-0.0497,0.0204,-0.0172,0.0294,-0.6154,-0.1347,0.001,0.0237,-0.0201,-0.0395,-0.0018,,,,,,,,,,,,,
11/03/2024,0.0036,0.0111,0.0229,0.0175,-0.0029,0.1067,-0.0671,0.0581,0.0265,-0.028,0.0625,0.0206,,,,,,,,,,,,,
18/03/2024,0.0735,-0.002,0.0412,0.0893,-0.0008,-0.0813,0.0444,0.074,-0.0208,-0.0801,0.0343,-0.0391,,,,,,,,,,,,,
25/03/2024,-0.0417,-0.0046,-0.0066,-0.0063,0.0225,-0.0361,0.029,0.0188,0.0143,-0.0443,-0.004,0.0062,,,,,,,,,,,,,
01/04/2024,-0.026,-0.0111,-0.0211,-0.0413,-0.0044,-0.0578,-0.0619,0.0067,-0.0393,-0.1014,0.0346,-0.0407,,,,,,,,,,,,,
08/04/2024,0.002,0.0411,-0.024,-0.0066,0.0219,-0.0939,0.0373,-0.0407,-0.03,-0.0427,-0.0022,-0.0233,,,,,,,,,,,,,
15/04/2024,-0.1359,-0.0654,-0.016,-0.0467,-0.0055,-0.0279,-0.1403,-0.0213,0.0054,-0.0325,-0.0027,0.0197,,,,,,,,,,,,,
22/04/2024,0.1514,0.0261,0.0613,-0.0105,0.0966,-0.0246,0.1444,0.0163,-0.0231,0.142,0.0341,-0.0055,,,,,,,,,,,,,
29/04/2024,0.012,0.0832,0.0084,-0.1731,0.0157,0.1134,0.0767,-0.0351,0.0949,0.384,0.0609,-0.0035,,,,,,,,,,,,,
06/05/2024,0.0123,-0.0018,0.0218,0.0684,0.0109,0,-0.0702,0.0296,0.0072,0.0601,-0.0191,0.0082,,,,,,,,,,,,,
13/05/2024,0.0289,0.0387,-0.0087,0.196,-0.0036,0.0113,0.0534,0.0597,0.0379,0.2721,0.0577,-0.0066,,,,,,,,,,,,,
20/05/2024,0.1513,0.0006,0.0221,0,0.0213,0.3694,0.01,0.043,0.0084,-0.1445,-0.0036,-0.0424,,,,,,,,,,,,,
27/05/2024,0.0297,0.0119,0.0098,-0.0401,-0.0066,-0.0463,-0.0065,0.0132,-0.0076,0.2179,0.0061,-0.0201,,,,,,,,,,,,,
03/06/2024,0.1027,0.0241,-0.0054,0.0105,0.0256,-0.0457,-0.0034,0.0742,-0.0028,0.2195,-0.0049,0.0376,,,,,,,,,,,,,
10/06/2024,0.0909,0.0792,-0.046,-0.1862,-0.0054,-0.1557,0.003,-0.1146,-0.0367,0.017,-0.0272,-0.067,,,,,,,,,,,,,
17/06/2024,-0.0402,-0.0235,-0.0164,-0.0212,-0.0089,-0.0355,0.0281,-0.0037,0.0076,-0.1662,0.0065,0.0083,,,,,,,,,,,,,
24/06/2024,-0.0239,0.0151,-0.0043,-0.0433,-0.0113,0.0478,0.0813,0.0621,0.0087,0.0318,0,-0.0052,,,,,,,,,,,,,
01/07/2024,-0.007,0.0458,-0.0308,0.0181,-0.0128,0.1088,0.1687,-0.0361,-0.0054,-0.0288,0.0133,-0.0056,,,,,,,,,,,,,
03/07/2024,-0.0042,0.0039,0.0096,0,-0.0029,-0.0475,0.0417,0.0311,-0.0014,0.0013,-0.0024,0.0111,,,,,,,,,,,,,
